product_id,name,variant_label,image,cost_price,sell_price,profit,match_status
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: 3Xl • Qty: 4 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦68,180","₦89,900","₦21,720",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: 3Xl • Qty: 6 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦86,710","₦109,500","₦22,790",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: L • Qty: 2 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦40,350","₦52,900","₦12,550",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: L • Qty: 4 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦59,780","₦75,000","₦15,220",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: L • Qty: 6 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦76,310","₦94,900","₦18,590",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: M • Qty: 2 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦40,350","₦52,900","₦12,550",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: M • Qty: 4 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦56,980","₦72,500","₦15,520",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: M • Qty: 6 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦76,310","₦94,900","₦18,590",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: S • Qty: 2 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦40,350","₦52,900","₦12,550",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: S • Qty: 4 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦56,980","₦72,500","₦15,520",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: S • Qty: 6 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦76,310","₦94,900","₦18,590",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: Xl • Qty: 2 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦40,350","₦52,900","₦12,550",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: Xl • Qty: 4 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦59,780","₦75,000","₦15,220",matched_variant
PROD-0045,6 Pack Men's Boxer Briefs Stretch Cotton,Bottoms Size Mens: Xl • Qty: 6 Pack,https://i.ibb.co/214ZvVLP/0046-6-pack-mens-boxer-briefs-stretch-cotton-underwear-jpg.jpg,"₦76,310","₦94,900","₦18,590",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Brown • Color: 100Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦99,960","₦122,500","₦22,540",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Brown • Color: 120Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦123,624","₦153,900","₦30,276",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Brown • Color: 60Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦61,404","₦80,900","₦19,496",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Brown • Color: 80Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦87,724","₦110,900","₦23,176",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Grey • Color: 100Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦99,960","₦122,500","₦22,540",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Grey • Color: 120Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦123,624","₦153,900","₦30,276",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Grey • Color: 60Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦61,404","₦80,900","₦19,496",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Grey • Color: 80Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦87,724","₦110,900","₦23,176",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Pink1 • Color: 100Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦99,960","₦122,500","₦22,540",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Pink1 • Color: 120Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦123,624","₦153,900","₦30,276",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Pink1 • Color: 60Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦61,404","₦80,900","₦19,496",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Pink1 • Color: 80Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦87,724","₦110,900","₦23,176",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Pink2 • Color: 100Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦99,960","₦122,500","₦22,540",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Pink2 • Color: 120Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦123,624","₦153,900","₦30,276",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Pink2 • Color: 60Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦61,404","₦80,900","₦19,496",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: Pink2 • Color: 80Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦87,724","₦110,900","₦23,176",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: White • Color: 100Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦99,960","₦122,500","₦22,540",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: White • Color: 120Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦123,624","₦153,900","₦30,276",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: White • Color: 60Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦61,404","₦80,900","₦19,496",matched_variant
PROD-0046,60-120cm Big Star Moon Teddy Bear Plush Toy Giant,Height: White • Color: 80Cm,https://i.ibb.co/tMp16crM/0047-60-120cm-big-star-moon-teddy-bear-plush-toy-giant-webp.webp,"₦87,724","₦110,900","₦23,176",matched_variant
PROD-0047,6Ft White Tree Snow Flocked Branches W/ 300,,https://i.ibb.co/v4k5QTgp/0048-6ft-white-christmas-tree-snow-flocked-branches-w-3-jpg.jpg,"₦77,870","₦99,900","₦22,030",matched
PROD-0048,7FT Artificial Tree Snow Flocked W/ Stand,,https://i.ibb.co/twXTzw7n/0049-7ft-christmas-artificial-tree-snow-flocked-w-stand-jpg.jpg,"₦88,192","₦110,500","₦22,308",matched
PROD-0049,7FT Tree Holiday Decoration Artificial Tree Snow,,https://i.ibb.co/vCj0tzdc/0051-7ft-christmas-tree-xmas-holiday-decoration-artific-jpg.jpg,"₦81,874","₦104,500","₦22,626",matched
PROD-0050,9 Heads Soap Flower Rose Bouquet Flower,,https://i.ibb.co/Dfb7B9kk/0052-9-heads-soap-flower-rose-bouquet-flower-for-christ-webp.webp,"₦61,942","₦80,900","₦18,958",matched
PROD-0051,925 Sterling Silver Custom Name Rings,,https://i.ibb.co/gFv8qK1P/0053-925-sterling-silver-custom-name-rings-for-women-pe-webp.webp,"₦39,128","₦51,500","₦12,372",matched
PROD-0052,925 Sterling Silver Infinity Mothers Ring with 2,,https://i.ibb.co/3YS6WGTM/0054-925-sterling-silver-infinity-mothers-ring-with-2-r-webp.webp,"₦63,773","₦82,500","₦18,727",matched
PROD-0053,925 Sterling Silver Irregul Moon Necklaces,,https://i.ibb.co/fVcbzXJq/0055-925-sterling-silver-irregul-moon-necklaces-pendant-webp.webp,"₦48,490","₦63,900","₦15,410",matched
PROD-0054,925 Sterling Silver Personalized 1-8 Name,,https://i.ibb.co/rKBszK7m/0056-925-sterling-silver-personalized-1-8-name-engraved-webp.webp,"₦56,266","₦71,500","₦15,234",matched
PROD-0055,925 Sterling Silver Personalized Couple Name,,https://i.ibb.co/qYk4n55B/0057-925-sterling-silver-personalized-couple-name-engra-webp.webp,"₦71,281","₦90,900","₦19,619",matched
PROD-0056,925 Sterling Silver Personalized Engraved Name,,https://i.ibb.co/RkVQQN2N/0058-925-sterling-silver-personalized-engraved-name-wed-webp.webp,"₦75,034","₦93,900","₦18,866",matched
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 10 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 11 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 5 5 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 5 5 • Main Stone Colo: 3 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,541","₦105,000","₦22,459",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 5 5 • Main Stone Colo: 4 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,218","₦104,900","₦22,682",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 5 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 5 • Main Stone Colo: 3 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,541","₦105,000","₦22,459",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 6 5 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 6 5 • Main Stone Colo: 3 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,541","₦105,000","₦22,459",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 6 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 6 • Main Stone Colo: 3 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,541","₦105,000","₦22,459",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 6 • Main Stone Colo: 4 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,218","₦104,900","₦22,682",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 7 5 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 7 5 • Main Stone Colo: 3 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,541","₦105,000","₦22,459",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 7 5 • Main Stone Colo: 4 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,218","₦104,900","₦22,682",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 7 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 7 • Main Stone Colo: 3 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,541","₦105,000","₦22,459",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 7 • Main Stone Colo: 4 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,218","₦104,900","₦22,682",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 8 5 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 8 5 • Main Stone Colo: 4 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,218","₦104,900","₦22,682",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 8 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 8 • Main Stone Colo: 3 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,541","₦105,000","₦22,459",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 8 • Main Stone Colo: 4 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,218","₦104,900","₦22,682",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 9 • Main Stone Colo: 2 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦75,034","₦93,900","₦18,866",matched_variant
PROD-0057,925 Sterling Silver Personalized Mothers Ring,Ring Size: 9 • Main Stone Colo: 4 Names Silver,https://i.ibb.co/Y78DLd8D/0059-925-sterling-silver-personalized-mothers-ring-with-webp.webp,"₦82,218","₦104,900","₦22,682",matched_variant
PROD-0058,925 Sterling Silver Personalized Name Engraved,,https://i.ibb.co/dsf9NDSR/0060-925-sterling-silver-personalized-name-engraved-but-webp.webp,"₦75,034","₦93,900","₦18,866",matched
PROD-0059,925 Sterling Silver Rolo Chain Necklace – 20″ 2mm,,https://i.ibb.co/MYGKqvQ/0061-925-sterling-silver-rolo-chain-necklace-20-2mm-new-jpg.jpg,"₦32,600","₦42,900","₦10,300",matched
PROD-0060,Anniversary Family Ring Engrave Names Custom 4,Ring Size: 10,https://i.ibb.co/Zpjw6Sd2/0062-anniversary-family-ring-engrave-names-custom-4-bir-webp.webp,"₦130,201","₦160,500","₦30,299",matched_variant
PROD-0060,Anniversary Family Ring Engrave Names Custom 4,Ring Size: 5,https://i.ibb.co/Zpjw6Sd2/0062-anniversary-family-ring-engrave-names-custom-4-bir-webp.webp,"₦130,201","₦160,500","₦30,299",matched_variant
PROD-0060,Anniversary Family Ring Engrave Names Custom 4,Ring Size: 6,https://i.ibb.co/Zpjw6Sd2/0062-anniversary-family-ring-engrave-names-custom-4-bir-webp.webp,"₦130,201","₦160,500","₦30,299",matched_variant
PROD-0060,Anniversary Family Ring Engrave Names Custom 4,Ring Size: 7,https://i.ibb.co/Zpjw6Sd2/0062-anniversary-family-ring-engrave-names-custom-4-bir-webp.webp,"₦130,201","₦160,500","₦30,299",matched_variant
PROD-0060,Anniversary Family Ring Engrave Names Custom 4,Ring Size: 8,https://i.ibb.co/Zpjw6Sd2/0062-anniversary-family-ring-engrave-names-custom-4-bir-webp.webp,"₦130,201","₦160,500","₦30,299",matched_variant
PROD-0060,Anniversary Family Ring Engrave Names Custom 4,Ring Size: 9,https://i.ibb.co/Zpjw6Sd2/0062-anniversary-family-ring-engrave-names-custom-4-bir-webp.webp,"₦130,201","₦160,500","₦30,299",matched_variant
PROD-0061,Army Woodland Green Camo Men's Small Short Coat,,https://i.ibb.co/Hfn8vWht/0063-army-woodland-green-camo-mens-small-short-coat-us-jpg.jpg,"₦44,800","₦57,500","₦12,700",matched
PROD-0062,Asian Dishes [chinese],Size: Large,https://i.ibb.co/rGs8BsBT/0064-asian-dishes-chinese-png.png,"₦95,000","₦119,900","₦24,900",matched_variant
PROD-0062,Asian Dishes [chinese],Size: Medium,https://i.ibb.co/rGs8BsBT/0064-asian-dishes-chinese-png.png,"₦75,000","₦93,900","₦18,900",matched_variant
PROD-0062,Asian Dishes [chinese],Size: Small,https://i.ibb.co/rGs8BsBT/0064-asian-dishes-chinese-png.png,"₦65,000","₦83,900","₦18,900",matched_variant
PROD-0063,Baby Gund My 1st Teddy Bear Stuffed Animal Plush,,https://i.ibb.co/8nyPyhSx/0065-baby-gund-my-1st-teddy-bear-stuffed-animal-plush-t-jpg.jpg,"₦36,000","₦48,900","₦12,900",matched
PROD-0064,Big Teddy Bear Stuffed Animal Large Bear Plush,,https://i.ibb.co/B2wsv95p/0066-big-teddy-bear-stuffed-animal-large-bear-plush-wit-png.png,"₦107,475","₦132,900","₦25,425",matched
PROD-0065,Birthday Gift Basket,,https://i.ibb.co/Y7XG0Rhd/0067-birthday-gift-basket-for-men-unique-set-of-essenti-jpg.jpg,"₦81,874","₦104,500","₦22,626",matched
PROD-0066,Birthday Gift Box,,https://i.ibb.co/rfNvdG3n/0068-birthday-gift-box-for-dad-11pc-basket-set-with-16o-png.png,"₦96,824","₦119,500","₦22,676",matched
PROD-0067,Birthday Gift Box,,https://i.ibb.co/LznjrqkN/0069-birthday-gift-box-for-men-unique-personalized-birt-jpg.jpg,"₦56,924","₦72,500","₦15,576",matched
PROD-0068,BMW 3-Series Key FOB,,https://i.ibb.co/PsD0CDCx/0070-bmw-3-series-key-fob-20062011-replacement-remote-f-jpg.jpg,"₦38,850","₦51,500","₦12,650",matched
PROD-0069,BMW 7-Series Smart Key FOB – Remote (Parts Only),,https://i.ibb.co/xqsc6JkW/0071-bmw-7-series-smart-key-fob-oem-remote-parts-only-jpg.jpg,"₦91,000","₦113,900","₦22,900",matched
PROD-0070,BMW Smart Key FOB,,https://i.ibb.co/TM0HW6fH/0072-bmw-smart-key-fob-2018-530i540i-oem-remote-n5f-id2-png.png,"₦64,372","₦82,900","₦18,528",matched
PROD-0071,BMW Smart Key FOB,,https://i.ibb.co/Q7g2Q47r/0074-bmw-smart-key-fob-x5-x6-m5-m550i-oem-remote-n5f-id-jpg.jpg,"₦103,974","₦130,900","₦26,926",matched
PROD-0072,"Bow Tie Giant Teddy Bear, Life Size Teddy Bear",Color: Light Brown 140Cm • Ships From: United States,https://i.ibb.co/wFQY7dJk/0075-bow-tie-giant-teddy-bear-life-size-teddy-bear-life-webp.webp,"₦98,618","₦121,500","₦22,882",matched_variant
PROD-0073,Brinks Key 26334 Kwikset Kw1,,https://i.ibb.co/Qj62Zg38/0076-brinks-key-26334-kwikset-kw1-jpg.jpg,"₦25,000","₦36,000","₦11,000",matched
